country,date,total_cases,new_cases,new_cases_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths,new_deaths,new_deaths_smoothed,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,excess_mortality,excess_mortality_cumulative,excess_mortality_cumulative_absolute,excess_mortality_cumulative_per_million,hosp_patients,hosp_patients_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,icu_patients,icu_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,stringency_index,reproduction_rate,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,code,continent,population,population_density,median_age,life_expectancy,gdp_per_capita,extreme_poverty,diabetes_prevalence,handwashing_facilities,hospital_beds_per_thousand,human_development_index
India,2023-11-08,45001408.0,11.0,11.428572,31570.56,0.007717007,0.008017669,533295.0,1.0,0.14285715,374.131,0.0007015461,0.00010022087,,,,,,,,,,,,,,,,,,,,,,,2206748400.0,1027419460.0,951986400.0,227342451.0,110.0,104.28571,154.81355,72.07821,66.78623,15.9491205,0.07316123,29.142857,2.0445057e-06,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2023-11-09,45001419.0,11.0,10.857142,31570.568,0.007717007,0.007616786,533295.0,0.0,0.14285715,374.131,0.0,0.00010022087,,,,,,,,,,,,,,,,,,,,,,,2206748400.0,1027419500.0,951986400.0,227342526.0,133.0,109.0,154.81357,72.07821,66.78623,15.949125,0.07646852,30.857143,2.1647706e-06,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2023-11-10,45001433.0,14.0,10.142858,31570.578,0.009821645,0.0071156817,533295.0,0.0,0.14285715,374.131,0.0,0.00010022087,,,,,,,,,,,,,,,,,,,,,,,2206748400.0,1027419500.0,951986400.0,227342552.0,69.0,104.14286,154.81357,72.07822,66.78623,15.949127,0.07306101,28.714285,2.0144394e-06,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2023-11-11,45001439.0,6.0,9.0,31570.582,0.0042092763,0.0063139144,533295.0,0.0,0.14285715,374.131,0.0,0.00010022087,,,,,,,,,,,,,,,,,,,,,,,2206748700.0,1027419600.0,951986500.0,227342586.0,80.0,96.28571,154.81358,72.07822,66.78624,15.949129,0.06754886,26.428572,1.854086e-06,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2023-11-12,45001456.0,17.0,10.285714,31570.594,0.011926283,0.007215902,533295.0,0.0,0.14285715,374.131,0.0,0.00010022087,,,,,,,,,,,,,,,,,,,,,,,2206748700.0,1027419600.0,951986500.0,227342617.0,67.0,89.14286,154.81358,72.07822,66.78624,15.949132,0.06253782,24.571428,1.7237988e-06,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2023-11-13,45001464.0,8.0,10.285714,31570.6,0.0056123687,0.007215902,533295.0,0.0,0.14285715,374.131,0.0,0.00010022087,,,,,,,,,,,,,,,,,,,,,,,2206748700.0,1027419600.0,951986500.0,227342624.0,21.0,85.14286,154.81358,72.07822,66.78624,15.949132,0.059731636,23.857143,1.6736884e-06,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2023-11-14,45001482.0,18.0,12.142858,31570.613,0.012627829,0.008518773,533295.0,0.0,0.14285715,374.131,0.0,0.00010022087,,,,,,,,,,,,,,,,,,,,,,,2206748700.0,1027419600.0,951986500.0,227342654.0,51.0,75.85714,154.81358,72.07822,66.78624,15.949134,0.05321728,21.142857,1.4832688e-06,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2023-11-15,45001492.0,10.0,12.0,31570.62,0.0070154606,0.008418553,533295.0,0.0,0.0,374.131,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,2206749000.0,1027419650.0,951986500.0,227342687.0,76.0,71.0,154.8136,72.07822,66.78624,15.949137,0.04980977,20.285715,1.4231363e-06,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2023-11-16,45001510.0,18.0,13.0,31570.633,0.012627829,0.009120099,533295.0,0.0,0.0,374.131,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,2206749000.0,1027419650.0,951986560.0,227342716.0,92.0,65.14286,154.8136,72.078224,66.78624,15.949139,0.045700714,19.428572,1.3630038e-06,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2023-11-17,45001536.0,26.0,14.714286,31570.65,0.018240198,0.01032275,533295.0,0.0,0.0,374.131,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,2206749000.0,1027419650.0,951986560.0,227342748.0,80.0,66.71429,154.81361,72.078224,66.78625,15.949141,0.046803143,18.857143,1.3229154e-06,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2023-11-18,45001554.0,18.0,16.428572,31570.662,0.012627829,0.0115254,533295.0,0.0,0.0,374.131,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,2206749200.0,1027419700.0,951986600.0,227342805.0,111.0,71.14286,154.81361,72.078224,66.78625,15.949145,0.04990999,19.428572,1.3630038e-06,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2023-11-19,45001575.0,21.0,17.0,31570.678,0.014732467,0.011926283,533295.0,0.0,0.0,374.131,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,2206749200.0,1027419700.0,951986700.0,227342841.0,109.0,77.14286,154.81363,72.078224,66.78625,15.949147,0.054119267,21.142857,1.4832688e-06,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2023-11-20,45001593.0,18.0,18.428572,31570.69,0.012627829,0.012928491,533295.0,0.0,0.0,374.131,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,2206749200.0,1027419800.0,951986700.0,227342852.0,40.0,79.85714,154.81363,72.078224,66.78625,15.949148,0.056023464,22.857143,1.6035339e-06,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2023-11-21,45001606.0,13.0,17.714285,31570.7,0.009120099,0.012427388,533295.0,0.0,0.0,374.131,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,2206749400.0,1027419800.0,951986700.0,227342895.0,112.0,88.57143,154.81363,72.07823,66.786255,15.949151,0.062136937,27.857143,1.954307e-06,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2023-11-22,45001629.0,23.0,19.571428,31570.715,0.016135558,0.013730259,533295.0,0.0,0.0,374.131,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,2206749400.0,1027419840.0,951986700.0,227342949.0,103.0,92.42857,154.81364,72.07823,66.786255,15.949155,0.0648429,28.428572,1.9943952e-06,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2023-11-23,45001655.0,26.0,20.714285,31570.734,0.018240198,0.014532026,533295.0,0.0,0.0,374.131,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,2206749700.0,1027419840.0,951986750.0,227343010.0,113.0,95.42857,154.81364,72.07823,66.786255,15.94916,0.066947535,29.285715,2.0545278e-06,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2023-11-24,45001691.0,36.0,22.142857,31570.76,0.025255658,0.015534234,533297.0,2.0,0.2857143,374.13242,0.0014030922,0.00020044173,,,,,,,,,,,,,,,,,,,,,,,2206749700.0,1027419900.0,951986750.0,227343050.0,92.0,97.14286,154.81366,72.07824,66.786255,15.9491625,0.068150185,30.714285,2.1547487e-06,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2023-11-25,45001733.0,42.0,25.571428,31570.79,0.029464934,0.017939534,533297.0,0.0,0.2857143,374.13242,0.0,0.00020044173,,,,,,,,,,,,,,,,,,,,,,,2206749700.0,1027419900.0,951986800.0,227343080.0,95.0,94.85714,154.81366,72.07824,66.786255,15.949164,0.066546656,31.142857,2.1848148e-06,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2023-11-26,45001764.0,31.0,27.0,31570.81,0.021747928,0.018941743,533298.0,1.0,0.42857143,374.13312,0.0007015461,0.0003006626,,,,,,,,,,,,,,,,,,,,,,,2206750000.0,1027419970.0,951986800.0,227343104.0,72.0,89.57143,154.81366,72.07824,66.78626,15.949166,0.06283848,30.428572,2.1347043e-06,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2023-11-27,45001785.0,21.0,27.428572,31570.824,0.014732467,0.019242406,533298.0,0.0,0.42857143,374.13312,0.0,0.0003006626,,,,,,,,,,,,,,,,,,,,,,,2206750000.0,1027419970.0,951986800.0,227343125.0,49.0,90.85714,154.81367,72.07824,66.78626,15.949167,0.06374047,29.714285,2.084594e-06,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2023-11-28,45001807.0,22.0,28.714285,31570.84,0.015434014,0.020144394,533298.0,0.0,0.42857143,374.13312,0.0,0.0003006626,,,,,,,,,,,,,,,,,,,,,,,2206750000.0,1027419970.0,951986900.0,227343149.0,87.0,87.28571,154.81367,72.07825,66.78626,15.949169,0.061234947,27.285715,1.9142185e-06,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2023-11-29,45001886.0,79.0,36.714287,31570.896,0.05542214,0.025756763,533298.0,0.0,0.42857143,374.13312,0.0,0.0003006626,,,,,,,,,,,,,,,,,,,,,,,2206750200.0,1027420000.0,951986900.0,227343189.0,89.0,85.28571,154.81367,72.07825,66.78626,15.949172,0.059831858,27.142857,1.9041964e-06,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2023-11-30,45001944.0,58.0,41.285713,31570.936,0.040689673,0.02896383,533298.0,0.0,0.42857143,374.13312,0.0,0.0003006626,,,,,,,,,,,,,,,,,,,,,,,2206750200.0,1027420000.0,951986900.0,227343230.0,108.0,84.57143,154.81369,72.07825,66.78627,15.949175,0.059330754,27.571428,1.9342626e-06,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2023-12-01,45002015.0,71.0,46.285713,31570.986,0.04980977,0.03247156,533298.0,0.0,0.14285715,374.13312,0.0,0.00010022087,,,,,,,,,,,,,,,,,,,,,,,2206750200.0,1027420100.0,951986940.0,227343268.0,108.0,86.85714,154.81369,72.078255,66.78627,15.949178,0.060934287,29.857143,2.094616e-06,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2023-12-02,45002103.0,88.0,52.857143,31571.049,0.061736055,0.037081722,533300.0,2.0,0.42857143,374.13452,0.0014030922,0.0003006626,,,,,,,,,,,,,,,,,,,,,,,2206750500.0,1027420100.0,951986940.0,227343315.0,92.0,86.42857,154.8137,72.078255,66.78627,15.949181,0.060633622,28.428572,1.9943952e-06,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2023-12-03,45002179.0,76.0,59.285713,31571.102,0.053317502,0.04159166,533300.0,0.0,0.2857143,374.13452,0.0,0.00020044173,,,,,,,,,,,,,,,,,,,,,,,2206750500.0,1027420160.0,951986940.0,227343350.0,85.0,88.28571,154.8137,72.078255,66.78627,15.949183,0.061936494,29.714285,2.084594e-06,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2023-12-04,45002238.0,59.0,64.71429,31571.143,0.041391216,0.045400053,533300.0,0.0,0.2857143,374.13452,0.0,0.00020044173,,,,,,,,,,,,,,,,,,,,,,,2206750500.0,1027420160.0,951987000.0,227343365.0,38.0,86.71429,154.8137,72.078255,66.78627,15.949184,0.060834065,29.285715,2.0545278e-06,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2023-12-05,45002321.0,83.0,73.42857,31571.201,0.05822832,0.051513527,533301.0,1.0,0.42857143,374.13522,0.0007015461,0.0003006626,,,,,,,,,,,,,,,,,,,,,,,2206750500.0,1027420160.0,951987000.0,227343394.0,70.0,84.28571,154.81372,72.078255,66.78627,15.949186,0.05913031,28.857143,2.0244615e-06,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2023-12-06,45002440.0,119.0,79.14286,31571.285,0.08348398,0.05552236,533302.0,1.0,0.5714286,374.13593,0.0007015461,0.00040088347,,,,,,,,,,,,,,,,,,,,,,,2206750700.0,1027420200.0,951987000.0,227343425.0,74.0,82.14286,154.81372,72.07826,66.78627,15.949188,0.057626996,29.428572,2.0645498e-06,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2023-12-07,45002561.0,121.0,88.14286,31571.37,0.08488707,0.061836272,533305.0,3.0,1.0,374.13803,0.0021046381,0.0007015461,,,,,,,,,,,,,,,,,,,,,,,2206750700.0,1027420200.0,951987000.0,227343467.0,80.0,78.14286,154.81374,72.07826,66.78628,15.949191,0.054820813,28.142857,1.974351e-06,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2023-12-08,45002741.0,180.0,103.71429,31571.496,0.1262783,0.07276035,533306.0,1.0,1.1428572,374.13873,0.0007015461,0.00080176693,,,,,,,,,,,,,,,,,,,,,,,2206750700.0,1027420300.0,951987100.0,227343508.0,86.0,75.0,154.81374,72.07826,66.78628,15.949194,0.052615955,24.857143,1.7438431e-06,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2023-12-09,45002889.0,148.0,112.28571,31571.6,0.10382882,0.0787736,533306.0,0.0,0.85714287,374.13873,0.0,0.0006013252,,,,,,,,,,,,,,,,,,,,,,,2206751000.0,1027420300.0,951987100.0,227343557.0,93.0,75.14286,154.81374,72.07826,66.78628,15.949198,0.052716177,25.571428,1.7939535e-06,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2023-12-10,45003055.0,166.0,125.14286,31571.717,0.11645664,0.08779348,533306.0,0.0,0.85714287,374.13873,0.0,0.0006013252,,,,,,,,,,,,,,,,,,,,,,,2206751000.0,1027420350.0,951987100.0,227343608.0,101.0,77.42857,154.81375,72.07827,66.78628,15.949202,0.05431971,25.571428,1.7939535e-06,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2023-12-11,45003177.0,122.0,134.14285,31571.8,0.08558862,0.09410739,533307.0,1.0,1.0,374.13943,0.0007015461,0.0007015461,,,,,,,,,,,,,,,,,,,,,,,2206751000.0,1027420350.0,951987100.0,227343612.0,9.0,73.28571,154.81375,72.07827,66.78628,15.949202,0.051413305,24.571428,1.7237988e-06,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2023-12-12,45003341.0,164.0,145.71428,31571.916,0.11505356,0.10222528,533307.0,0.0,0.85714287,374.13943,0.0,0.0006013252,,,,,,,,,,,,,,,,,,,,,,,2206751000.0,1027420350.0,951987100.0,227343613.0,4.0,63.857143,154.81375,72.07827,66.78628,15.949202,0.044798728,21.285715,1.4932909e-06,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2023-12-13,45003593.0,252.0,164.71428,31572.094,0.17678961,0.11555466,533308.0,1.0,0.85714287,374.14014,0.0007015461,0.0006013252,,,,,,,,,,,,,,,,,,,,,,,2206751000.0,1027420350.0,,227343615.0,3.0,53.714287,154.81375,72.07827,,15.949202,0.037683047,16.857143,1.1826062e-06,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2023-12-14,45003830.0,237.0,181.28572,31572.26,0.16626641,0.12718028,533309.0,1.0,0.5714286,374.14084,0.0007015461,0.00040088347,,,,,,,,,,,,,,,,,,,,,,,2206751200.0,1027420400.0,951987140.0,227343669.0,164.0,65.71429,154.81377,72.07827,66.786285,15.949205,0.0461016,20.428572,1.4331583e-06,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2023-12-15,45004142.0,312.0,200.14285,31572.479,0.21888237,0.14040944,533310.0,1.0,0.5714286,374.14154,0.0007015461,0.00040088347,,,,,,,,,,,,,,,,,,,,,,,2206751200.0,1027420400.0,951987200.0,227343729.0,141.0,73.57143,154.81377,72.07828,66.786285,15.94921,0.051613744,23.857143,1.6736884e-06,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2023-12-16,45004481.0,339.0,227.42857,31572.717,0.23782411,0.15955162,533311.0,1.0,0.71428573,374.14224,0.0007015461,0.00050110434,,,,,,,,,,,,,,,,,,,,,,,2206751500.0,1027420500.0,951987200.0,227343775.0,100.0,74.57143,154.81378,72.07828,66.786285,15.949213,0.05231529,25.285715,1.7739093e-06,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2023-12-17,45004816.0,335.0,251.57143,31572.951,0.23501793,0.17648895,533316.0,5.0,1.4285715,374.14575,0.0035077303,0.0010022087,,,,,,,,,,,,,,,,,,,,,,,2206751500.0,1027420500.0,951987200.0,227343853.0,149.0,81.42857,154.81378,72.07828,66.786285,15.949219,0.057125892,25.428572,1.7839315e-06,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2023-12-18,45005076.0,260.0,271.2857,31573.133,0.18240197,0.19031942,533317.0,1.0,1.4285715,374.14645,0.0007015461,0.0010022087,,,,,,,,,,,,,,,,,,,,,,,2206751700.0,1027420540.0,951987200.0,227343882.0,45.0,86.57143,154.8138,72.078285,66.786285,15.949221,0.060733844,26.571428,1.8641081e-06,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2023-12-19,45005364.0,288.0,289.0,31573.336,0.20204526,0.20274681,533318.0,1.0,1.5714285,374.14716,0.0007015461,0.0011024295,,,,,,,,,,,,,,,,,,,,,,,2206751700.0,1027420540.0,951987260.0,,9.0,87.28571,154.8138,72.078285,66.78629,,0.061234947,27.857143,1.954307e-06,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2023-12-20,45005978.0,614.0,340.7143,31573.766,0.43074927,0.23902677,533321.0,3.0,1.8571428,374.14926,0.0021046381,0.0013028713,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.06349,,,,,0.07370688,32.97619,2.3134317e-06,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2023-12-21,45006572.0,594.0,391.7143,31574.184,0.41671836,0.2748056,533327.0,6.0,2.5714285,374.15344,0.0042092763,0.0018039756,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.84127,,,,,0.07004325,30.52381,2.1413857e-06,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2023-12-22,45007212.0,640.0,438.57144,31574.633,0.44898948,0.30767804,533328.0,1.0,2.5714285,374.15414,0.0007015461,0.0018039756,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.90476,,,,,0.0686847,28.928572,2.0294726e-06,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2023-12-23,45007964.0,752.0,497.57144,31575.16,0.5275626,0.34906927,533332.0,4.0,3.0,374.15695,0.0028061843,0.0021046381,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.82539,,,,,0.071435206,29.333334,2.0578684e-06,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2023-12-24,45008620.0,656.0,543.4286,31575.62,0.46021423,0.38124016,533333.0,1.0,2.4285715,374.15765,0.0007015461,0.0017037548,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.74603,,,,,0.06927489,29.452381,2.06622e-06,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2023-12-25,45009248.0,628.0,596.0,31576.06,0.44057092,0.41812146,533334.0,1.0,2.4285715,374.15836,0.0007015461,0.0017037548,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.52381,,,,,0.077537544,33.142857,2.3251241e-06,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2023-12-26,45009660.0,412.0,613.7143,31576.35,0.289037,0.43054885,533337.0,3.0,2.7142856,374.16046,0.0021046381,0.0019041965,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.44444,,,,,0.089408144,36.833332,2.584028e-06,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2023-12-27,45010189.0,529.0,601.5714,31576.72,0.37111786,0.42203006,533340.0,3.0,2.7142856,374.16257,0.0021046381,0.0019041965,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.44444,,,,,0.089408144,36.833332,2.584028e-06,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2023-12-28,45010891.0,702.0,617.0,31577.213,0.49248534,0.4328539,533346.0,6.0,2.7142856,374.16678,0.0042092763,0.0019041965,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.44444,,,,,0.089408144,36.833332,2.584028e-06,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2023-12-29,45011688.0,797.0,639.4286,31577.771,0.5591322,0.4485886,533351.0,5.0,3.2857144,374.1703,0.0035077303,0.00230508,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.44444,,,,,0.089408144,36.833332,2.584028e-06,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2023-12-30,45012431.0,743.0,638.1429,31578.293,0.5212487,0.4476866,533358.0,7.0,3.7142856,374.1752,0.0049108225,0.0026057425,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.44444,,,,,0.089408144,36.833332,2.584028e-06,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2023-12-31,45013172.0,741.0,650.2857,31578.812,0.5198456,0.45620537,533361.0,3.0,4.0,374.1773,0.0021046381,0.0028061843,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.44444,,,,,0.089408144,36.833332,2.584028e-06,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2024-01-01,45013908.0,736.0,665.7143,31579.33,0.5163379,0.46702924,533364.0,3.0,4.285714,374.1794,0.0021046381,0.003006626,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.44444,,,,,0.089408144,36.833332,2.584028e-06,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2024-01-02,45014481.0,573.0,688.7143,31579.732,0.40198588,0.4831648,533366.0,2.0,4.142857,374.18082,0.0014030922,0.0029064051,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.44444,,,,,0.089408144,36.833332,2.584028e-06,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2024-01-03,45015083.0,602.0,699.1429,31580.154,0.42233074,0.49048093,533371.0,5.0,4.428571,374.18433,0.0035077303,0.003106847,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.44444,,,,,0.089408144,36.833332,2.584028e-06,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2024-01-04,45015843.0,760.0,707.4286,31580.688,0.533175,0.49629372,533373.0,2.0,3.857143,374.18573,0.0014030922,0.0027059633,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.44444,,,,,0.089408144,36.833332,2.584028e-06,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2024-01-05,45016604.0,761.0,702.2857,31581.22,0.53387654,0.49268577,533385.0,12.0,4.857143,374.19415,0.008418553,0.0034075095,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.44444,,,,,0.089408144,36.833332,2.584028e-06,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2024-01-06,45017378.0,774.0,706.7143,31581.764,0.54299664,0.49579263,533387.0,2.0,4.142857,374.19556,0.0014030922,0.0029064051,,,,,,,,,,,,,,,,,,,,,,,2206754000.0,1027421200.0,951987650.0,227345077.0,,127.44444,154.81395,72.07833,66.786316,15.949305,0.089408144,36.833332,2.584028e-06,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2024-01-07,45018134.0,756.0,708.8571,31582.295,0.5303688,0.49729595,533392.0,5.0,4.428571,374.19907,0.0035077303,0.003106847,,,,,,,,,,,,,,,,,,,,,,,2206754000.0,1027421250.0,951987700.0,227345260.0,237.0,143.09525,154.81396,72.07833,66.78632,15.949317,0.1003879,36.57143,2.565654e-06,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2024-01-08,45018739.0,605.0,690.1429,31582.719,0.42443538,0.484167,533396.0,4.0,4.571429,374.20187,0.0028061843,0.0032070677,,,,,,,,,,,,,,,,,,,,,,,2206754300.0,1027421250.0,951987700.0,227345291.0,65.0,134.1746,154.81398,72.07833,66.78632,15.949319,0.09412967,33.45238,2.3468385e-06,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2024-01-09,45019214.0,475.0,676.1429,31583.053,0.33323437,0.47434536,533402.0,6.0,5.142857,374.2061,0.0042092763,0.003607951,,,,,,,,,,,,,,,,,,,,,,,2206754600.0,1027421300.0,951987700.0,227345443.0,216.0,146.8254,154.814,72.07834,66.78632,15.94933,0.103004776,34.333332,2.4086414e-06,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
